Title,PublicationPlace,PublicationPlaceState,PublicationPlaceCountry,Latitude,Longitude,Year,YearEnd,Gaps,Platform,Section,AccessLevel,URL,Last_Update,Language,Type,PlaceNotes,Subject1,Subject2,Subject3,Notes
 The Twice-A-Week Twin Falls Times ,Twin Falls, Idaho ,United States,42.2729,-114.6972,1916,1918,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89055261/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Twin Falls Times  ,Twin Falls, Idaho ,United States,42.2729,-114.6972,1905,1916,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86091218/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Wallace Miner  ,Wallace, Idaho ,United States,47.4738,-115.9291,1907,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85007266/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weiser Semi-Weekly Signal ,Weiser, Idaho ,United States,44.251,-116.9693,1904,1911,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89055206/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Weiser Signal  ,Weiser, Idaho ,United States,44.251,-116.9693,1890,1904,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89055091/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Troy Weekly News ,Troy, Idaho ,United States,38.9795,-90.9807,1897,1933,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89055106/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Wood River Times  ,Hailey, Idaho ,United States,43.5196,-114.3153,1882,1915,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86091172/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Abendblatt  ,Chicago, Illinois ,United States,41.8756,-87.6244,1894,1899,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045004/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Abendblatt Der Illinois Staats-Zeitung  ,Chicago, Illinois ,United States,41.8756,-87.6244,1891,1894,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045003/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Ameryka Echo  ,Toledo, Illinois ,United States,44.6217,-123.9382,1902,1971,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045274/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Cairo Evening Times  ,Cairo, Illinois ,United States,37.0058,-89.1772,1865,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038364/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago Daily Press And Tribune  ,Chicago, Illinois ,United States,41.8756,-87.6244,1858,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84031489/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago Daily Tribune  ,Chicago, Illinois ,United States,41.8756,-87.6244,1872,1963,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84031492/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago Daily Tribune  ,Chicago, Illinois ,United States,41.8756,-87.6244,1860,1864,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84031490/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago Eagle  ,Chicago, Illinois ,United States,41.8756,-87.6244,1889,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84025828/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago Tribune  ,Chicago, Illinois ,United States,41.8756,-87.6244,1864,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014064/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Chicago World ,Chicago, Illinois ,United States,41.8756,-87.6244,1918,???? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91055455/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Draugas  ,Chicago, Illinois ,United States,41.8756,-87.6244,1917,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045087/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Dziennik Chicagoski  ,Chicago, Illinois ,United States,41.8756,-87.6244,1890,1971,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045747/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Dziennik Narodowy  ,Chicago, Illinois ,United States,41.8756,-87.6244,1899,1923,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045097/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Edwardsville Spectator  ,Edwardsville, Illinois ,United States,38.8114,-89.9532,1819,1826,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015374/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Free Trader-Journal ,Ottawa, Illinois ,United States,41.3517,-88.8454,1916,1920,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053240/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Free Trader-Journal And Ottawa Fair Dealer ,Ottawa, Illinois ,United States,41.3517,-88.8454,1920,1927,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053241/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Gå‚Os Polek  ,Chicago, Illinois ,United States,41.8756,-87.6244,1902,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn79007943/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Glas Svobode  ,Chicago, Illinois ,United States,41.8756,-87.6244,1902,1931,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045203/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Hlasatel  ,Chicago, Illinois ,United States,41.8756,-87.6244,1891,198? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82002636/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Illinois Staats-Zeitung  ,Chicago, Illinois ,United States,41.8756,-87.6244,1862,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014079/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Illinois Staats-Zeitung  ,Chicago, Illinois ,United States,41.8756,-87.6244,1848,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85033492/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Katalikas ,Chicago, Illinois ,United States,41.8756,-87.6244,1899,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn00062053/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Lietuva  ,Chicago, Illinois ,United States,41.8756,-87.6244,1892,1920,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045284/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Metropolis Weekly Gazette ,Metropolis, Illinois ,United States,37.1512,-88.732, 1???,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89080007/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Metropolitan News ,Chicago, Illinois ,United States,41.8756,-87.6244,1935,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91055359/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 National News ,Chicago, Illinois ,United States,41.8756,-87.6244,1915,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90054495/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Pokrok  ,Chicago, Illinois ,United States,41.8756,-87.6244,1867,1878,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83035546/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Proletarec  ,Chicago, Illinois ,United States,41.8756,-87.6244,1906,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045377/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Rassvet = The Dawn  ,Chicago, Illinois ,United States,41.8756,-87.6244,1926,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015743/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Rock Island Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1893,1920,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053934/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Rock Island Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1871,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053941/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Rock Island Daily Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1886,1893,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053945/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Russkiiì† Vestnik = Russian Daily Herald  ,Chicago, Illinois ,United States,41.8756,-87.6244,1923,1926,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014400/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Russkiiì† Vestnik I Rassvet = Russian Daily Herald And Dawn  ,Chicago, Illinois ,United States,41.8756,-87.6244,1926,1926,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015744/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Strike Bulletin ,Clinton, Illinois ,United States,34.9979,-78.3233,1913,1915,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90054490/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Sunday Chicago Bee  ,Chicago, Illinois ,United States,41.8756,-87.6244,1925,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015409/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Svobodnaiï¸ Aï¸¡ Rossiiï¸ Aï¸¡ = Free Russia  ,Chicago, Illinois ,United States,41.8756,-87.6244,1917,1923,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014268/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Telegraf ,Chicago, Illinois ,United States,41.8756,-87.6244,1892,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn00062200/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Appeal  ,Saint Paul, Illinois ,United States,44.9504,-93.1015,1889,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83016810/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1885,1886,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053944/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Arkansaw Traveler ,Little Rock, Illinois ,United States,34.7465,-92.2896,1882,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90050009/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Broad Ax  ,Salt Lake City, Illinois ,United States,40.767,-111.8904,1895,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024055/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cairo Bulletin ,Cairo, Illinois ,United States,37.0058,-89.1772, 1???,1928,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn93055779/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cairo Bulletin  ,Cairo, Illinois ,United States,37.0058,-89.1772,1872,1878,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85033413/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cairo Daily Bulletin ,Cairo, Illinois ,United States,37.0058,-89.1772,1870,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88074142/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Cairo Evening Bulletin ,Cairo, Illinois ,United States,37.0058,-89.1772,1868,1870,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88074143/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Chicago Illinois Idea ,Chicago, Illinois ,United States,41.8756,-87.6244, 19??,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90053126/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Chicago Reflector ,Chicago, Illinois ,United States,41.8756,-87.6244,1896,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91055768/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Chicago Star ,Chicago, Illinois ,United States,41.8756,-87.6244,1946,1948,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87062321/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Chicago Whip ,Chicago, Illinois ,United States,41.8756,-87.6244,1919,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86056950/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Chicago World  ,Chicago, Illinois ,United States,41.8756,-87.6244,1900,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84025819/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Conservator  ,Chicago, Illinois ,United States,41.8756,-87.6244, 18??,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84024048/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1873,1877,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053942/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Cairo Bulletin ,Cairo, Illinois ,United States,37.0058,-89.1772,1878,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87082573/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Daily Worker  ,Chicago, Illinois ,United States,41.8756,-87.6244,1924,1958,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84020097/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Day Book  ,Chicago, Illinois ,United States,41.8756,-87.6244,1911,1917,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045487/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Evening Argus  ,Rock Island, Illinois ,United States,41.5095,-90.5787,1861,1871,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038628/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Forum  ,Springfield, Illinois ,United States,39.9242,-83.8088,1904,192? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86086415/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Illinois Free Trader ,Ottawa, Illinois ,United States,41.3517,-88.8454,1840,1841,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053237/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Illinois Free Trader And Lasalle County Commercial Advertiser  ,Ottawa, Illinois ,United States,41.3517,-88.8454,1841,1843,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014968/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Illinois Issue ,Chicago, Illinois ,United States,41.8756,-87.6244,1906,1912,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn2008060405/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Illinois Standard  ,Chicago, Illinois ,United States,41.8756,-87.6244,1948,1949,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015060/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Illinois Times ,Champaign, Illinois ,United States,40.1164,-88.2434, 19??,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn88061252/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Irish Republic  ,Chicago, Illinois ,United States,41.8756,-87.6244,1867,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn94054745/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Jewish Advance ,Chicago, Illinois ,United States,41.8756,-87.6244,1878,1881,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90053038/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The National Prohibitionist  ,Chicago, Illinois ,United States,41.8756,-87.6244,1907,1911,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86090451/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Ottawa Free Trader  ,Ottawa, Illinois ,United States,41.3517,-88.8454,1843,1916,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038582/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Press And Tribune  ,Chicago, Illinois ,United States,41.8756,-87.6244,1859,1860,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014511/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Robbins Eagle ,Robbins, Illinois ,United States,41.6439,-87.7037,1951,1963,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn2008060212/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Rock Island Argus ,Rock Island, Illinois ,United States,41.5095,-90.5787,1877,1885,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053943/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Rock Island Argus And Daily Union ,Rock Island, Illinois ,United States,41.5095,-90.5787,1920,1923,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn92053933/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Rock Island Daily Argus  ,Rock Island, Illinois ,United States,41.5095,-90.5787,1872,1873,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85034301/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The State Capital  ,Springfield, Illinois ,United States,39.9242,-83.8088,1886,19?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84025827/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Universalist  ,Chicago, Illinois ,United States,41.8756,-87.6244,1884,1897,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn90053049/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 The Workingman&#39;S Advocate  ,Chicago, Illinois ,United States,41.8756,-87.6244,1864,1877,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn89077510/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Twin City Review  ,Champaign, Illinois ,United States,40.1164,-88.2434, 19??,1929,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn96071000/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 TyìDenniì Hlasatel ,Chicago, Illinois ,United States,41.8756,-87.6244,1892,1??? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn98021761/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Vandalia Whig And Illinois Intelligencer  ,Vandalia, Illinois ,United States,38.9606,-89.0937,1832,183? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015332/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Vorbote  ,Chicago, Illinois ,United States,41.8756,-87.6244,1874,1924,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045868/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Western Appeal  ,Saint Paul, Illinois ,United States,44.9504,-93.1015,1885,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83016811/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Zgoda : Wydania Dla Niewiast  ,Chicago, Illinois ,United States,41.8756,-87.6244,1900,1913,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/2017218620/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Zgoda : Wydanie Dla Meì¨Zì‡Czyzn  ,Chicago, Illinois ,United States,41.8756,-87.6244,1902,1913,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/2017218621/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Zgoda = Unity  ,Chicago, Illinois ,United States,41.8756,-87.6244,1914,current ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/2017218622/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Zgoda = Unity  ,Milwaukee, Illinois ,United States,43.0115,-87.9735,1881,1901,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn91037345/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Brookville American  ,Brookville, Indiana ,United States,39.4231,-85.0127,1858,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85048197/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Daily State Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1861,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015683/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Evansville Daily Journal ,Evansville, Indiana ,United States,37.9748,-87.5558,1863,1866,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86059181/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Evansville Weekly Journal  ,Evansville, Indiana ,United States,37.9748,-87.5558, 184?,18?? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82016320/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana American  ,Brookville, Indiana ,United States,39.4231,-85.0127,1865,1872,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84023882/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana American  ,Brookville, Indiana ,United States,39.4231,-85.0127,1833,1861,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84023881/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana Daily Times  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1914,1922,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn85047611/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana State Sentinel ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1861,1865,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014306/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana State Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1841,1853,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82015677/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana State Sentinel  ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1845,1851,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn82014301/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Indiana TribuìˆNe ,Indianapolis, Indiana ,United States,39.7683,-86.1584,1878,1907,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn83045241/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Marshall County Democrat ,Plymouth, Indiana ,United States,40.9956,-82.6671,1855,1859,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056247/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Marshall County Independent ,Plymouth, Indiana ,United States,40.9956,-82.6671,1894,1895,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056249/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Marshall County Independent ,Plymouth, Indiana ,United States,40.9956,-82.6671,1897,1902,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056251/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Marshall County Republican ,Plymouth, Indiana ,United States,40.9956,-82.6671,1856,1878,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn84038034/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
" Ohio Valley Worker : Official Paper Of The Federated Trades Council Of Louisville, Trades And Labor Council Of New Albany, Central Labor Union Of Jeffersonville  ",Louisville, Indiana ,United States,33.1237,-89.0551,1904,???? ,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn2007058207/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Plymouth Banner ,Plymouth, Indiana ,United States,40.9956,-82.6671,1852,1855,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056241/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Plymouth Weekly Banner ,Plymouth, Indiana ,United States,40.9956,-82.6671,1855,1856,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn87056242/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
 Randolph County Journal  ,Winchester, Indiana ,United States,39.1858,-78.1631,1855,1862,,Chronicling America,,Open Access,https://chroniclingamerica.loc.gov/lccn/sn86058541/issues/ ,9/23/22,English (maybe - this data person hasn't checked),Newspaper,,,,,
